region,division,state,county,stname,ctyname,year,popestimate,births,deaths,rbirth,rdeath
"2","4","19","001","Iowa","Adair County",2023,7389,85,120,11.450896,16.16597
"2","4","19","003","Iowa","Adams County",2023,3544,39,56,10.916725,15.675298
"2","4","19","005","Iowa","Allamakee County",2023,14074,177,155,12.601453,11.035171
"2","4","19","007","Iowa","Appanoose County",2023,12119,126,190,10.387469,15.663644
"2","4","19","009","Iowa","Audubon County",2023,5534,61,83,10.982086,14.942839
"2","4","19","011","Iowa","Benton County",2023,25796,263,247,10.206061,9.5851603
"2","4","19","013","Iowa","Black Hawk County",2023,130471,1629,1352,12.505613,10.379122
"2","4","19","015","Iowa","Boone County",2023,26590,281,350,10.570069,13.165566
"2","4","19","017","Iowa","Bremer County",2023,25307,250,256,9.8890448,10.126382
"2","4","19","019","Iowa","Buchanan County",2023,20691,254,223,12.276462,10.778153
"2","4","19","021","Iowa","Buena Vista County",2023,20567,304,181,14.753343,8.7840624
"2","4","19","023","Iowa","Butler County",2023,14172,152,192,10.697445,13.512563
"2","4","19","025","Iowa","Calhoun County",2023,9763,94,141,9.6469622,14.470444
"2","4","19","027","Iowa","Carroll County",2023,20522,250,286,12.176412,13.929815
"2","4","19","029","Iowa","Cass County",2023,13130,129,200,9.8222103,15.228233
"2","4","19","031","Iowa","Cedar County",2023,18302,160,227,8.7300501,12.385759
"2","4","19","033","Iowa","Cerro Gordo County",2023,42406,449,546,10.585629,12.872501
"2","4","19","035","Iowa","Cherokee County",2023,11605,125,174,10.824854,15.068196
"2","4","19","037","Iowa","Chickasaw County",2023,11658,132,147,11.288805,12.571624
"2","4","19","039","Iowa","Clarke County",2023,9588,127,154,13.207842,16.015808
"2","4","19","041","Iowa","Clay County",2023,16511,165,190,9.9945488,11.508874
"2","4","19","043","Iowa","Clayton County",2023,16969,168,222,9.8748016,13.048845
"2","4","19","045","Iowa","Clinton County",2023,46158,549,618,11.881445,13.374742
"2","4","19","047","Iowa","Crawford County",2023,16013,228,161,14.187045,10.018044
"2","4","19","049","Iowa","Dallas County",2023,111092,1413,599,12.890101,5.4643812
"2","4","19","051","Iowa","Davis County",2023,9169,154,88,16.815899,9.6090851
"2","4","19","053","Iowa","Decatur County",2023,7665,86,98,11.197917,12.760417
"2","4","19","055","Iowa","Delaware County",2023,17600,201,186,11.418184,10.566081
"2","4","19","057","Iowa","Des Moines County",2023,38253,415,509,10.850383,13.30806
"2","4","19","059","Iowa","Dickinson County",2023,18056,154,208,8.5309105,11.522269
"2","4","19","061","Iowa","Dubuque County",2023,98887,1115,1018,11.285311,10.303539
"2","4","19","063","Iowa","Emmet County",2023,9229,95,124,10.302011,13.446836
"2","4","19","065","Iowa","Fayette County",2023,19210,205,262,10.655993,13.618879
"2","4","19","067","Iowa","Floyd County",2023,15326,164,204,10.693095,13.301167
"2","4","19","069","Iowa","Franklin County",2023,9875,130,122,13.117401,12.310176
"2","4","19","071","Iowa","Fremont County",2023,6458,67,95,10.361092,14.6911
"2","4","19","073","Iowa","Greene County",2023,8584,89,129,10.292587,14.918468
"2","4","19","075","Iowa","Grundy County",2023,12384,141,149,11.399006,12.045757
"2","4","19","077","Iowa","Guthrie County",2023,10722,95,133,8.8772602,12.428164
"2","4","19","079","Iowa","Hamilton County",2023,14729,181,194,12.25789,13.13829
"2","4","19","081","Iowa","Hancock County",2023,10615,120,149,11.285621,14.012979
"2","4","19","083","Iowa","Hardin County",2023,16463,154,252,9.3116064,15.237174
"2","4","19","085","Iowa","Harrison County",2023,14670,157,185,10.698467,12.606474
"2","4","19","087","Iowa","Henry County",2023,19547,194,243,9.748744,12.211055
"2","4","19","089","Iowa","Howard County",2023,9376,127,131,13.449828,13.873445
"2","4","19","091","Iowa","Humboldt County",2023,9500,124,120,13.038221,12.617633
"2","4","19","093","Iowa","Ida County",2023,6833,79,97,11.500946,14.121415
"2","4","19","095","Iowa","Iowa County",2023,16381,185,210,11.253726,12.7745
"2","4","19","097","Iowa","Jackson County",2023,19342,208,237,10.752688,12.251861
"2","4","19","099","Iowa","Jasper County",2023,37919,383,424,10.096483,11.177308
"2","4","19","101","Iowa","Jefferson County",2023,15440,144,189,9.258069,12.151216
"2","4","19","103","Iowa","Johnson County",2023,157528,1690,877,10.749166,5.5781174
"2","4","19","105","Iowa","Jones County",2023,20900,192,227,9.1758461,10.848527
"2","4","19","107","Iowa","Keokuk County",2023,9914,109,138,11.011769,13.941506
"2","4","19","109","Iowa","Kossuth County",2023,14396,164,194,11.364818,13.443748
"2","4","19","111","Iowa","Lee County",2023,32565,338,485,10.337339,14.833165
"2","4","19","113","Iowa","Linn County",2023,228972,2621,2063,11.447615,9.0104647
"2","4","19","115","Iowa","Louisa County",2023,10513,113,120,10.695693,11.358258
"2","4","19","117","Iowa","Lucas County",2023,8747,115,124,13.181272,14.212849
"2","4","19","119","Iowa","Lyon County",2023,12324,158,96,12.897432,7.8364148
"2","4","19","121","Iowa","Madison County",2023,16971,194,169,11.408073,9.9379616
"2","4","19","123","Iowa","Mahaska County",2023,21874,232,266,10.582735,12.133653
"2","4","19","125","Iowa","Marion County",2023,33770,357,374,10.593472,11.097923
"2","4","19","127","Iowa","Marshall County",2023,40014,479,537,11.999749,13.452746
"2","4","19","129","Iowa","Mills County",2023,14633,123,160,8.4338999,10.970927
"2","4","19","131","Iowa","Mitchell County",2023,10518,127,146,12.059633,13.863831
"2","4","19","133","Iowa","Monona County",2023,8493,92,150,10.824166,17.648096
"2","4","19","135","Iowa","Monroe County",2023,7504,83,111,11.041639,14.766529
"2","4","19","137","Iowa","Montgomery County",2023,10139,98,157,9.6319227,15.430734
"2","4","19","139","Iowa","Muscatine County",2023,42218,467,468,11.038493,11.06213
"2","4","19","141","Iowa","O'Brien County",2023,14012,185,183,13.168666,13.026301
"2","4","19","143","Iowa","Osceola County",2023,5978,60,84,9.9585066,13.941909
"2","4","19","145","Iowa","Page County",2023,15014,136,215,9.0096054,14.243127
"2","4","19","147","Iowa","Palo Alto County",2023,8810,113,134,12.840909,15.227273
"2","4","19","149","Iowa","Plymouth County",2023,25722,306,264,11.896431,10.263588
"2","4","19","151","Iowa","Pocahontas County",2023,6976,77,103,10.961635,14.662966
"2","4","19","153","Iowa","Polk County",2023,505255,6560,4143,13.03606,8.2329874
"2","4","19","155","Iowa","Pottawattamie County",2023,93179,946,1079,10.158716,11.58695
"2","4","19","157","Iowa","Poweshiek County",2023,18453,190,234,10.278326,12.65857
"2","4","19","159","Iowa","Ringgold County",2023,4642,43,81,9.2175779,17.363344
"2","4","19","161","Iowa","Sac County",2023,9686,112,149,11.561291,15.380645
"2","4","19","163","Iowa","Scott County",2023,174270,1904,1722,10.941869,9.8959541
"2","4","19","165","Iowa","Shelby County",2023,11806,113,152,9.6100693,12.926819
"2","4","19","167","Iowa","Sioux County",2023,36246,508,267,14.038384,7.3784423
"2","4","19","169","Iowa","Story County",2023,98566,840,625,8.5355883,6.350884
"2","4","19","171","Iowa","Tama County",2023,16833,203,213,12.02037,12.612506
"2","4","19","173","Iowa","Taylor County",2023,5924,75,86,12.712942,14.577507
"2","4","19","175","Iowa","Union County",2023,11906,104,170,8.7361917,14.280314
"2","4","19","177","Iowa","Van Buren County",2023,7266,100,93,13.776002,12.811682
"2","4","19","179","Iowa","Wapello County",2023,35166,453,471,12.897348,13.409825
"2","4","19","181","Iowa","Warren County",2023,55205,617,514,11.268583,9.3874416
"2","4","19","183","Iowa","Washington County",2023,22560,278,263,12.327613,11.662454
"2","4","19","185","Iowa","Wayne County",2023,6557,88,84,13.489691,12.876523
"2","4","19","187","Iowa","Webster County",2023,36485,409,476,11.184489,13.016667
"2","4","19","189","Iowa","Winnebago County",2023,10571,96,125,9.0523338,11.786893
"2","4","19","191","Iowa","Winneshiek County",2023,19815,179,210,9.013772,10.574817
"2","4","19","193","Iowa","Woodbury County",2023,105951,1426,1017,13.484059,9.6166124
"2","4","19","195","Iowa","Worth County",2023,7297,79,93,10.815991,12.732749
"2","4","19","197","Iowa","Wright County",2023,12656,169,181,13.332808,14.279515
"2","4","20","000","Kansas","Kansas",2023,2940546,34768,30329,11.83136,10.320792
"2","4","20","001","Kansas","Allen County",2023,12412,124,196,9.9594393,15.74234
"2","4","20","003","Kansas","Anderson County",2023,7838,102,104,13.046815,13.302635
"2","4","20","005","Kansas","Atchison County",2023,16016,172,218,10.726871,13.595684
"2","4","20","007","Kansas","Barber County",2023,4071,40,67,9.7620497,16.351435
"2","4","20","009","Kansas","Barton County",2023,24899,314,351,12.570811,14.052085
"2","4","20","011","Kansas","Bourbon County",2023,14408,193,210,13.379086,14.557554
"2","4","20","013","Kansas","Brown County",2023,9250,113,156,12.135531,16.753477
"2","4","20","015","Kansas","Butler County",2023,68632,747,734,10.911402,10.721511
"2","4","20","017","Kansas","Chase County",2023,2579,36,32,13.988731,12.434428
"2","4","20","019","Kansas","Chautauqua County",2023,3347,23,65,6.831007,19.305019
"2","4","20","021","Kansas","Cherokee County",2023,19054,166,301,8.7187166,15.809238
"2","4","20","023","Kansas","Cheyenne County",2023,2636,40,39,15.226494,14.845832
"2","4","20","025","Kansas","Clark County",2023,1847,21,32,11.093502,16.904385
"2","4","20","027","Kansas","Clay County",2023,8007,81,112,10.094716,13.958126
"2","4","20","029","Kansas","Cloud County",2023,8854,110,156,12.367888,17.539915
"2","4","20","031","Kansas","Coffey County",2023,8251,71,108,8.604496,13.08853
"2","4","20","033","Kansas","Comanche County",2023,1655,17,31,10.164425,18.535128
"2","4","20","035","Kansas","Cowley County",2023,34157,414,493,12.073491,14.37737
"2","4","20","037","Kansas","Crawford County",2023,38764,449,495,11.526268,12.707132
"2","4","20","039","Kansas","Decatur County",2023,2712,27,58,9.9981489,21.477505
"2","4","20","041","Kansas","Dickinson County",2023,18445,190,278,10.326087,15.108696
"2","4","20","043","Kansas","Doniphan County",2023,7493,74,109,9.8877602,14.564404
"2","4","20","045","Kansas","Douglas County",2023,120553,1069,796,8.8875952,6.6178918
"2","4","20","047","Kansas","Edwards County",2023,2733,29,59,10.558893,21.481886
"2","4","20","049","Kansas","Elk County",2023,2467,19,50,7.7314343,20.345881
"2","4","20","051","Kansas","Ellis County",2023,28810,269,228,9.3321772,7.9098005
"2","4","20","053","Kansas","Ellsworth County",2023,6357,56,84,8.7912092,13.186813
"2","4","20","055","Kansas","Finney County",2023,37466,560,320,14.912456,8.5214033
"2","4","20","057","Kansas","Ford County",2023,33980,602,276,17.730915,8.1291237
"2","4","20","059","Kansas","Franklin County",2023,26125,283,330,10.867061,12.671838
"2","4","20","061","Kansas","Geary County",2023,35047,946,271,26.80798,7.6796646
"2","4","20","063","Kansas","Gove County",2023,2735,34,42,12.415556,15.336864
"2","4","20","065","Kansas","Graham County",2023,2376,28,41,11.732663,17.17997
"2","4","20","067","Kansas","Grant County",2023,7147,116,61,16.114468,8.4739876
"2","4","20","069","Kansas","Gray County",2023,5743,84,64,14.667365,11.175136
"2","4","20","071","Kansas","Greeley County",2023,1181,17,26,14.090344,21.549938
"2","4","20","073","Kansas","Greenwood County",2023,5870,52,122,8.8300219,20.716591
"2","4","20","075","Kansas","Hamilton County",2023,2437,45,26,18.408672,10.636122
"2","4","20","077","Kansas","Harper County",2023,5435,80,79,14.766959,14.582372
"2","4","20","079","Kansas","Harvey County",2023,33504,348,500,10.360997,14.886491
"2","4","20","081","Kansas","Haskell County",2023,3630,59,35,16.33218,9.6885815
"2","4","20","083","Kansas","Hodgeman County",2023,1655,11,42,6.5632458,25.059666
"2","4","20","085","Kansas","Jackson County",2023,13368,184,156,13.803451,11.702926
"2","4","20","087","Kansas","Jefferson County",2023,18327,167,203,9.1055317,11.0684
"2","4","20","089","Kansas","Jewell County",2023,2847,29,59,10.118632,20.586184
"2","4","20","091","Kansas","Johnson County",2023,622237,6982,4443,11.249243,7.1584625
"2","4","20","093","Kansas","Kearny County",2023,3823,74,48,19.25078,12.486993
"2","4","20","095","Kansas","Kingman County",2023,7066,77,260,10.814607,36.516853
"2","4","20","097","Kansas","Kiowa County",2023,2374,29,38,12.13643,15.902908
"2","4","20","099","Kansas","Labette County",2023,19728,207,290,10.499619,14.709612
"2","4","20","101","Kansas","Lane County",2023,1529,18,32,11.714936,20.826553
"2","4","20","103","Kansas","Leavenworth County",2023,83518,896,747,10.766643,8.9762077
"2","4","20","105","Kansas","Lincoln County",2023,2920,29,42,9.9468355,14.405763
"2","4","20","107","Kansas","Linn County",2023,9860,89,165,9.0645208,16.805012
"2","4","20","109","Kansas","Logan County",2023,2665,35,49,13.040238,18.256334
"2","4","20","111","Kansas","Lyon County",2023,32172,370,314,11.525941,9.7814741
"2","4","20","113","Kansas","McPherson County",2023,30091,329,395,10.938591,13.132958
"2","4","20","115","Kansas","Marion County",2023,11690,115,213,9.7984915,18.148512
"2","4","20","117","Kansas","Marshall County",2023,9933,97,133,9.7365122,13.350062
"2","4","20","119","Kansas","Meade County",2023,3911,49,59,12.525562,15.0818
"2","4","20","121","Kansas","Miami County",2023,35320,365,405,10.412061,11.553108
"2","4","20","123","Kansas","Mitchell County",2023,5719,69,96,12.053454,16.770023
"2","4","20","125","Kansas","Montgomery County",2023,30568,304,518,9.8988943,16.867195
"2","4","20","127","Kansas","Morris County",2023,5334,53,71,9.8751631,13.228992
"2","4","20","129","Kansas","Morton County",2023,2580,31,44,11.966802,16.985138
"2","4","20","131","Kansas","Nemaha County",2023,10114,130,120,12.821777,11.835486
"2","4","20","133","Kansas","Neosho County",2023,15420,188,239,12.127858,15.417863
"2","4","20","135","Kansas","Ness County",2023,2618,33,53,12.511848,20.094788
"2","4","20","137","Kansas","Norton County",2023,5330,48,53,9.0098543,9.9483814
"2","4","20","139","Kansas","Osage County",2023,15824,163,232,10.339687,14.71661
"2","4","20","141","Kansas","Osborne County",2023,3427,36,57,10.422698,16.502605
"2","4","20","143","Kansas","Ottawa County",2023,5818,66,74,11.355816,12.732278
"2","4","20","145","Kansas","Pawnee County",2023,6126,63,86,10.232256,13.967841
"2","4","20","147","Kansas","Phillips County",2023,4761,54,76,11.31601,15.926236
"2","4","20","149","Kansas","Pottawatomie County",2023,26382,375,217,14.238523,8.2393589
"2","4","20","151","Kansas","Pratt County",2023,9082,115,128,12.668686,14.100799
"2","4","20","153","Kansas","Rawlins County",2023,2463,20,39,8.0224628,15.643803
"2","4","20","155","Kansas","Reno County",2023,61497,662,777,10.759941,12.629115
"2","4","20","157","Kansas","Republic County",2023,4627,56,88,12.068966,18.965517
"2","4","20","159","Kansas","Rice County",2023,9260,105,142,11.272141,15.244229
"2","4","20","161","Kansas","Riley County",2023,71402,744,421,10.408142,5.8895535
"2","4","20","163","Kansas","Rooks County",2023,4778,56,73,11.681269,15.227367
"2","4","20","165","Kansas","Rush County",2023,2830,28,56,9.7036905,19.407381
"2","4","20","167","Kansas","Russell County",2023,6723,67,83,9.9583826,12.336504
"2","4","20","169","Kansas","Saline County",2023,53098,606,689,11.381671,12.940547
"2","4","20","171","Kansas","Scott County",2023,4922,72,72,14.502971,14.502971
"2","4","20","173","Kansas","Sedgwick County",2023,528469,6615,5110,12.554124,9.6978941
"2","4","20","175","Kansas","Seward County",2023,21067,393,164,18.532492,7.7336602
"2","4","20","177","Kansas","Shawnee County",2023,177746,1990,1994,11.202337,11.224854
"2","4","20","179","Kansas","Sheridan County",2023,2423,28,41,11.517894,16.865488
"2","4","20","181","Kansas","Sherman County",2023,5844,81,62,13.822526,10.580205
"2","4","20","183","Kansas","Smith County",2023,3590,42,52,11.728567,14.521084
"2","4","20","185","Kansas","Stafford County",2023,3909,44,81,11.167513,20.558376
"2","4","20","187","Kansas","Stanton County",2023,1901,15,19,7.7559462,9.8241987
"2","4","20","189","Kansas","Stevens County",2023,5077,65,55,12.691594,10.739041
"2","4","20","191","Kansas","Sumner County",2023,22334,220,309,9.8449421,13.827669
"2","4","20","193","Kansas","Thomas County",2023,7865,120,72,15.215876,9.1295252
"2","4","20","195","Kansas","Trego County",2023,2731,28,43,10.224575,15.702026
"2","4","20","197","Kansas","Wabaunsee County",2023,7057,88,89,12.512442,12.654628
"2","4","20","199","Kansas","Wallace County",2023,1509,28,19,18.65423,12.658228
"2","4","20","201","Kansas","Washington County",2023,5504,67,79,12.185142,14.367555
"2","4","20","203","Kansas","Wichita County",2023,2082,40,30,19.23077,14.423077
"2","4","20","205","Kansas","Wilson County",2023,8382,76,152,8.9749641,17.949928
"2","4","20","207","Kansas","Woodson County",2023,3115,25,54,8.0231066,17.32991
"2","4","20","209","Kansas","Wyandotte County",2023,165281,2287,1552,13.822615,9.3802786
"3","6","21","000","Kentucky","Kentucky",2023,4526154,52380,54385,11.591423,12.035119
"3","6","21","001","Kentucky","Adair County",2023,19264,197,265,10.270848,13.816115
"3","6","21","003","Kentucky","Allen County",2023,21788,268,277,12.444569,12.862483
"3","6","21","005","Kentucky","Anderson County",2023,24613,249,270,10.186966,11.046107
"3","6","21","007","Kentucky","Ballard County",2023,7582,59,128,7.7509198,16.815554
"3","6","21","009","Kentucky","Barren County",2023,45008,548,594,12.194036,13.217624
"3","6","21","011","Kentucky","Bath County",2023,12975,175,213,13.564314,16.509708
"3","6","21","013","Kentucky","Bell County",2023,23317,289,459,12.316741,19.561882
"3","6","21","015","Kentucky","Boone County",2023,140496,1723,1075,12.327351,7.6911793
"3","6","21","017","Kentucky","Bourbon County",2023,20134,208,286,10.337201,14.213652
"3","6","21","019","Kentucky","Boyd County",2023,47826,477,739,9.949419,15.414298
"3","6","21","021","Kentucky","Boyle County",2023,30988,311,385,10.058377,12.451689
"3","6","21","023","Kentucky","Bracken County",2023,8426,94,115,11.149991,13.640946
"3","6","21","025","Kentucky","Breathitt County",2023,12953,143,235,10.869978,17.863251
"3","6","21","027","Kentucky","Breckinridge County",2023,21124,254,318,12.070809,15.112273
"3","6","21","029","Kentucky","Bullitt County",2023,84863,771,810,9.1439009,9.6064329
"3","6","21","031","Kentucky","Butler County",2023,12375,151,166,12.206952,13.419563
"3","6","21","033","Kentucky","Caldwell County",2023,12551,167,182,13.275567,14.467983
"3","6","21","035","Kentucky","Calloway County",2023,38280,356,477,9.3226662,12.491325
"3","6","21","037","Kentucky","Campbell County",2023,93702,967,857,10.343684,9.1670504
"3","6","21","039","Kentucky","Carlisle County",2023,4704,59,96,12.522552,20.375677
"3","6","21","041","Kentucky","Carroll County",2023,10987,162,150,14.776978,13.682386
"3","6","21","043","Kentucky","Carter County",2023,26366,272,441,10.320818,16.733385
"3","6","21","045","Kentucky","Casey County",2023,15918,180,236,11.31044,14.829244
"3","6","21","047","Kentucky","Christian County",2023,72032,1295,771,17.94648,10.684738
"3","6","21","049","Kentucky","Clark County",2023,37304,410,492,11.036933,13.24432
"3","6","21","051","Kentucky","Clay County",2023,19648,232,344,11.740296,17.408026
"3","6","21","053","Kentucky","Clinton County",2023,9148,107,155,11.702302,16.951933
"3","6","21","055","Kentucky","Crittenden County",2023,8974,102,146,11.355413,16.253826
"3","6","21","057","Kentucky","Cumberland County",2023,6000,74,110,12.365277,18.380817
"3","6","21","059","Kentucky","Daviess County",2023,103458,1308,1161,12.659269,11.236553
"3","6","21","061","Kentucky","Edmonson County",2023,12448,108,180,8.727273,14.545455
"3","6","21","063","Kentucky","Elliott County",2023,7245,52,97,7.1541586,13.345257
"3","6","21","065","Kentucky","Estill County",2023,13936,126,237,9.0128756,16.952789
"3","6","21","067","Kentucky","Fayette County",2023,320154,3696,2594,11.542155,8.1007442
"3","6","21","069","Kentucky","Fleming County",2023,15442,205,208,13.346354,13.541667
"3","6","21","071","Kentucky","Floyd County",2023,34423,367,655,10.585368,18.892141
"3","6","21","073","Kentucky","Franklin County",2023,51644,512,697,9.9232502,13.5088
"3","6","21","075","Kentucky","Fulton County",2023,6338,73,121,11.487922,19.041624
"3","6","21","077","Kentucky","Gallatin County",2023,8792,112,113,12.752633,12.866496
"3","6","21","079","Kentucky","Garrard County",2023,17829,175,234,9.888402,13.222206
"3","6","21","081","Kentucky","Grant County",2023,25619,361,305,14.131094,11.939013
"3","6","21","083","Kentucky","Graves County",2023,36461,465,507,12.747759,13.899169
"3","6","21","085","Kentucky","Grayson County",2023,26825,376,409,14.064487,15.29887
"3","6","21","087","Kentucky","Green County",2023,11468,117,164,10.23622,14.348207
"3","6","21","089","Kentucky","Greenup County",2023,35221,301,529,8.5273952,14.986685
"3","6","21","091","Kentucky","Hancock County",2023,8920,95,111,10.586727,12.369756
"3","6","21","093","Kentucky","Hardin County",2023,112273,1369,1208,12.222342,10.784944
"3","6","21","095","Kentucky","Harlan County",2023,25324,282,510,11.06403,20.009417
"3","6","21","097","Kentucky","Harrison County",2023,19415,255,286,13.239876,14.849429
"3","6","21","099","Kentucky","Hart County",2023,19724,257,257,13.072893,13.072893
"3","6","21","101","Kentucky","Henderson County",2023,44119,514,584,11.661808,13.249991
"3","6","21","103","Kentucky","Henry County",2023,15973,198,219,12.479123,13.802666
"3","6","21","105","Kentucky","Hickman County",2023,4447,41,78,9.2331944,17.56559
"3","6","21","107","Kentucky","Hopkins County",2023,44929,524,651,11.663236,14.490011
"3","6","21","109","Kentucky","Jackson County",2023,13104,161,193,12.340474,14.79324
"3","6","21","111","Kentucky","Jefferson County",2023,772144,9534,8371,12.339839,10.83457
"3","6","21","113","Kentucky","Jessamine County",2023,55017,618,542,11.31319,9.9219246
"3","6","21","115","Kentucky","Johnson County",2023,22116,231,378,10.416902,17.045839
"3","6","21","117","Kentucky","Kenton County",2023,171321,2158,1486,12.634624,8.7002087
"3","6","21","119","Kentucky","Knott County",2023,13659,108,254,7.8528323,18.468699
"3","6","21","121","Kentucky","Knox County",2023,29794,377,497,12.658015,16.687092
"3","6","21","123","Kentucky","Larue County",2023,15303,158,203,10.376646,13.33202
"3","6","21","125","Kentucky","Laurel County",2023,63296,705,803,11.174955,12.728354
"3","6","21","127","Kentucky","Lawrence County",2023,16000,142,266,8.8481789,16.574759
"3","6","21","129","Kentucky","Lee County",2023,7293,65,133,8.9248934,18.261705
"3","6","21","131","Kentucky","Leslie County",2023,9864,95,199,9.5415058,19.986942
"3","6","21","133","Kentucky","Letcher County",2023,20423,179,409,8.6787882,19.830303
"3","6","21","135","Kentucky","Lewis County",2023,12973,161,211,12.427634,16.287148
"3","6","21","137","Kentucky","Lincoln County",2023,24776,312,382,12.684216,15.530033
"3","6","21","139","Kentucky","Livingston County",2023,8892,94,163,10.526316,18.25308
"3","6","21","141","Kentucky","Logan County",2023,28283,368,370,13.110315,13.181567
"3","6","21","143","Kentucky","Lyon County",2023,9187,53,137,5.7967844,14.984141
"3","6","21","145","Kentucky","McCracken County",2023,67428,696,933,10.326869,13.843347
"3","6","21","147","Kentucky","McCreary County",2023,17050,180,279,10.640499,16.492773
"3","6","21","149","Kentucky","McLean County",2023,9054,94,137,10.351852,15.087275
"3","6","21","151","Kentucky","Madison County",2023,96735,1058,942,11.027381,9.8183298
"3","6","21","153","Kentucky","Magoffin County",2023,11228,130,211,11.516655,18.692417
"3","6","21","155","Kentucky","Marion County",2023,19834,212,244,10.71194,12.328836
"3","6","21","157","Kentucky","Marshall County",2023,31744,304,450,9.5696793,14.165644
"3","6","21","159","Kentucky","Martin County",2023,10928,100,167,9.0810022,15.165275
"3","6","21","161","Kentucky","Mason County",2023,16841,186,251,11.024182,14.876719
"3","6","21","163","Kentucky","Meade County",2023,30131,267,307,8.8791342,10.209341
"3","6","21","165","Kentucky","Menifee County",2023,6286,72,107,11.499761,17.089922
"3","6","21","167","Kentucky","Mercer County",2023,23097,254,333,11.044199,14.479205
"3","6","21","169","Kentucky","Metcalfe County",2023,10482,119,156,11.393011,14.935376
"3","6","21","171","Kentucky","Monroe County",2023,11306,147,182,12.974977,16.064257
"3","6","21","173","Kentucky","Montgomery County",2023,28527,326,373,11.461923,13.114408
"3","6","21","175","Kentucky","Morgan County",2023,14283,130,176,9.1455908,12.381722
"3","6","21","177","Kentucky","Muhlenberg County",2023,30568,339,448,11.066858,14.625229
"3","6","21","179","Kentucky","Nelson County",2023,47730,553,542,11.631208,11.399846
"3","6","21","181","Kentucky","Nicholas County",2023,7686,99,117,12.797311,15.124095
"3","6","21","183","Kentucky","Ohio County",2023,23626,256,346,10.865413,14.685285
"3","6","21","185","Kentucky","Oldham County",2023,70183,546,473,7.820837,6.7751937
"3","6","21","187","Kentucky","Owen County",2023,11313,109,151,9.6430311,13.358694
"3","6","21","189","Kentucky","Owsley County",2023,4001,55,85,13.820831,21.359467
"3","6","21","191","Kentucky","Pendleton County",2023,14810,166,183,11.24928,12.401315
"3","6","21","193","Kentucky","Perry County",2023,27133,312,511,11.449541,18.752293
"3","6","21","195","Kentucky","Pike County",2023,55973,536,937,9.5467091,16.688931
"3","6","21","197","Kentucky","Powell County",2023,12972,166,214,12.76285,16.453312
"3","6","21","199","Kentucky","Pulaski County",2023,66191,691,917,10.473029,13.898361
"3","6","21","201","Kentucky","Robertson County",2023,2313,20,38,8.7719297,16.666666
"3","6","21","203","Kentucky","Rockcastle County",2023,16190,162,282,9.9953728,17.399353
"3","6","21","205","Kentucky","Rowan County",2023,24409,272,291,11.151883,11.930875
"3","6","21","207","Kentucky","Russell County",2023,18279,211,274,11.573058,15.028522
"3","6","21","209","Kentucky","Scott County",2023,60168,699,491,11.723762,8.2351465
"3","6","21","211","Kentucky","Shelby County",2023,49515,568,492,11.549763,10.004372
"3","6","21","213","Kentucky","Simpson County",2023,20195,211,256,10.512418,12.754403
"3","6","21","215","Kentucky","Spencer County",2023,20531,201,186,9.8667259,9.1304026
"3","6","21","217","Kentucky","Taylor County",2023,26443,324,402,12.263669,15.216034
"3","6","21","219","Kentucky","Todd County",2023,12494,175,167,14.063003,13.420122
"3","6","21","221","Kentucky","Trigg County",2023,14369,158,221,11.003935,15.39158
"3","6","21","223","Kentucky","Trimble County",2023,8607,87,132,10.155247,15.407961
"3","6","21","225","Kentucky","Union County",2023,13106,164,203,12.514308,15.490271
"3","6","21","227","Kentucky","Warren County",2023,142229,1898,1207,13.447879,8.5519438
"3","6","21","229","Kentucky","Washington County",2023,12267,133,162,10.934353,13.318535
"3","6","21","231","Kentucky","Wayne County",2023,19580,209,287,10.659458,14.63763
"3","6","21","233","Kentucky","Webster County",2023,12726,172,190,13.508738,14.922442
"3","6","21","235","Kentucky","Whitley County",2023,36825,544,583,14.755943,15.813815
"3","6","21","237","Kentucky","Wolfe County",2023,6282,88,148,13.860451,23.310757
"3","6","21","239","Kentucky","Woodford County",2023,27268,273,297,10.051361,10.934998
"3","7","22","000","Louisiana","Louisiana",2023,4573749,56209,50094,12.270333,10.935439
"3","7","22","001","Louisiana","Acadia Parish",2023,56489,834,806,14.73316,14.238522
"3","7","22","003","Louisiana","Allen Parish",2023,22112,237,330,10.675916,14.8652
"3","7","22","005","Louisiana","Ascension Parish",2023,131632,1631,906,12.444824,6.9129434
"3","7","22","007","Louisiana","Assumption Parish",2023,20160,210,310,10.33897,15.26229
"3","7","22","009","Louisiana","Avoyelles Parish",2023,38408,442,578,11.46221,14.989043
"3","7","22","011","Louisiana","Beauregard Parish",2023,36827,508,433,13.832351,11.790173
"3","7","22","013","Louisiana","Bienville Parish",2023,12366,165,253,13.211626,20.257828
"3","7","22","015","Louisiana","Bossier Parish",2023,129795,1573,1223,12.149158,9.4459124
"3","7","22","017","Louisiana","Caddo Parish",2023,226386,2748,2818,12.070632,12.378108
"3","7","22","019","Louisiana","Calcasieu Parish",2023,203761,2499,2060,12.308859,10.146559
"3","7","22","021","Louisiana","Caldwell Parish",2023,9389,85,148,9.0032835,15.676306
"3","7","22","023","Louisiana","Cameron Parish",2023,4768,60,52,12.417218,10.761589
"3","7","22","025","Louisiana","Catahoula Parish",2023,8414,77,142,9.049242,16.688213
